0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
23,6,309055,10,10,4,0,3,4,0,0,0,20,38,0
18,3,59202,8,9,4,8,2,4,0,0,0,10,38,0
36,3,32709,10,10,0,11,1,4,0,3325,0,45,38,0
67,4,73559,8,9,2,3,0,4,1,9386,0,50,38,1
31,3,117963,8,9,4,5,1,4,1,0,0,60,38,0
26,3,169121,11,13,2,11,0,4,1,0,0,48,38,1
18,3,308889,6,7,4,0,2,1,0,0,0,20,38,0
45,1,144940,12,14,0,9,4,2,0,0,0,40,38,0
64,3,102041,6,7,2,11,0,4,1,0,0,40,38,0
26,3,335998,8,9,4,11,1,4,0,0,0,38,38,0
53,3,29557,10,10,0,9,1,4,0,0,0,40,38,0
27,3,210313,8,9,4,5,2,4,1,0,0,28,12,0
32,3,190784,10,10,0,6,4,0,1,0,0,40,38,0
49,5,107597,8,9,0,3,4,4,0,14084,0,30,38,1
59,3,97168,5,6,2,2,0,4,1,0,0,40,38,1
44,3,155930,12,14,2,9,0,4,1,7688,0,55,38,1
61,5,181033,8,9,2,4,0,4,1,0,0,60,38,0
41,3,344572,8,9,0,9,4,4,0,0,0,40,38,0
46,6,170165,8,9,5,0,4,4,0,0,0,37,38,0
32,3,178835,8,9,4,0,1,4,1,0,0,40,38,0
29,3,118230,8,9,4,11,1,4,0,0,0,35,38,0
48,3,149640,12,14,4,3,1,4,1,0,0,40,38,0
32,3,30271,10,10,0,3,4,4,0,0,0,30,38,0
21,3,154165,8,9,4,5,3,4,0,0,0,35,38,0
50,5,341797,9,15,2,9,0,4,1,0,0,50,38,1
44,1,145246,12,14,2,9,0,4,1,0,0,44,38,1
51,3,280093,8,9,5,0,2,4,0,0,0,40,38,0
42,3,373469,8,9,2,2,0,4,1,0,0,40,38,1
27,3,199172,11,13,4,10,3,4,0,0,0,40,38,0
70,5,177199,8,9,2,3,0,4,1,0,0,3,38,0
33,3,258932,8,9,0,3,1,4,0,0,0,40,38,0
65,5,139960,8,9,2,4,0,4,1,10605,0,60,38,1
39,3,258037,12,14,4,0,1,4,1,0,0,40,38,0
32,3,116677,8,9,2,2,0,4,1,0,0,40,38,0
30,3,59496,10,10,0,9,4,4,0,0,0,40,38,0
43,4,34218,10,10,2,3,0,4,1,0,0,40,38,0
31,3,200246,4,5,4,7,3,4,1,0,0,40,38,0
64,0,316246,11,13,0,0,1,2,0,0,0,40,38,0
37,1,239161,10,10,5,10,3,3,1,0,0,52,38,0
49,5,173411,8,9,0,11,1,4,1,0,0,40,38,0
29,3,259226,6,7,4,6,3,4,1,0,0,48,38,0
35,1,195516,8,9,0,3,1,4,1,0,0,40,38,0
37,3,200598,14,12,2,9,0,4,1,0,1740,45,38,0
42,6,160369,12,14,2,9,0,4,1,0,0,50,38,1
21,3,415913,10,10,4,9,3,4,1,0,0,40,38,0
23,3,147253,14,12,4,11,1,4,1,0,0,40,38,0
35,1,199674,8,9,4,7,4,2,0,0,0,40,38,0
29,6,198493,13,11,2,10,0,4,1,0,0,40,38,1
23,3,377121,10,10,4,7,4,4,0,0,0,25,38,0
21,3,400635,10,10,4,7,1,4,0,0,0,20,38,0
45,3,513660,11,13,4,9,1,4,1,0,0,40,38,0
24,3,175069,11,13,4,9,1,4,1,0,0,50,38,0
38,3,82552,8,9,4,5,1,4,1,594,0,50,38,0
28,3,78388,5,6,4,9,3,4,0,0,0,38,38,0
23,3,171705,8,9,4,11,4,4,0,0,0,48,38,0
39,5,315640,11,13,4,11,3,1,1,0,0,60,19,0
45,3,266860,12,14,2,3,0,4,1,15024,0,50,38,1
68,3,192829,14,12,0,3,1,4,0,0,0,43,38,0
60,0,237317,13,11,0,9,4,4,1,4934,0,40,38,1
38,6,110426,15,16,2,9,5,4,0,7688,0,40,38,1
41,3,327606,7,8,5,2,1,2,1,0,0,40,38,0
48,3,34845,8,9,0,2,2,4,1,0,0,40,38,0
33,3,58582,8,9,2,6,0,4,1,0,0,40,38,0
48,3,155659,13,11,2,2,0,4,1,0,0,40,38,0
23,1,210029,10,10,4,0,3,4,0,0,0,20,38,0
26,3,381618,4,5,2,2,0,4,1,0,0,45,38,0
55,4,298449,11,13,2,3,0,4,1,0,2415,50,38,1
35,6,226789,12,14,2,9,0,4,1,0,0,75,38,0
52,3,210736,10,10,2,3,0,4,1,3103,0,55,38,1
46,6,111163,8,9,5,0,4,4,0,0,0,38,38,0
72,3,76860,8,9,2,9,0,1,1,0,0,1,38,0
18,3,92112,8,9,4,7,3,4,0,0,0,30,38,0
62,1,136787,8,9,0,13,2,4,1,0,0,40,38,0
22,3,29810,10,10,4,13,3,4,0,0,0,30,38,0
40,3,360884,10,10,2,0,5,4,0,7298,0,40,38,1
26,3,266022,10,10,2,11,0,4,1,0,0,50,38,0
35,3,142874,14,12,3,11,3,2,0,0,0,36,38,0
25,5,72338,8,9,4,11,4,1,0,0,0,40,38,0
46,3,177305,13,11,2,9,5,2,0,0,0,35,38,1
39,3,165106,11,13,3,2,1,4,1,0,1564,50,38,1
41,3,424478,10,10,2,2,0,2,1,0,0,45,38,1
59,3,189721,11,13,2,5,0,4,1,0,0,40,21,1
37,3,34180,8,9,2,2,0,4,1,0,0,40,38,0
38,3,183279,10,10,2,2,0,4,1,0,0,43,38,0
33,3,35309,11,13,4,3,1,1,1,0,0,40,38,0
23,3,259109,14,12,2,7,5,4,0,0,0,40,32,0
67,5,148690,12,14,6,9,1,4,1,18481,0,2,38,1
60,3,125019,11,13,0,9,1,4,0,8614,0,48,38,1
39,4,172538,11,13,2,9,0,4,1,0,0,50,38,1
32,5,410615,8,9,2,13,0,4,1,0,1887,60,38,1
26,3,322547,11,13,4,9,1,4,0,0,0,45,38,0
39,3,300760,8,9,0,12,4,4,0,0,0,50,38,0
28,3,232782,10,10,4,0,1,4,0,0,0,40,38,0
29,3,174645,6,7,0,2,4,4,0,0,0,52,38,0
43,3,164693,13,11,2,2,0,4,1,0,0,50,38,0
23,3,206861,10,10,4,12,3,4,1,0,0,25,38,0
32,3,195602,11,13,2,11,0,4,1,0,1977,45,38,1
33,5,422960,10,10,2,9,5,4,0,0,0,60,38,1
45,3,116360,8,9,0,7,1,2,0,0,0,35,38,0
48,3,278530,8,9,0,2,4,4,1,0,0,40,38,0
43,1,188291,9,15,2,9,0,4,1,15024,0,45,38,1
50,5,163948,8,9,2,13,0,4,1,0,0,40,38,1
63,3,64544,11,13,4,12,1,4,1,0,0,40,38,1
55,3,101468,8,9,2,2,0,4,1,3103,0,40,38,1
22,3,107882,11,13,4,3,3,4,0,0,0,35,38,0
32,5,182691,8,9,4,7,4,4,1,0,0,60,38,0
27,3,203776,14,12,2,3,0,4,1,0,0,55,38,0
22,3,201268,11,13,4,11,3,4,0,0,0,15,38,0
44,3,29762,8,9,0,13,1,4,1,0,0,68,38,0
34,3,186346,8,9,5,7,1,4,0,0,0,40,38,0
28,3,196690,8,9,4,6,1,4,0,0,0,40,38,0
40,3,99604,12,14,2,9,5,4,0,15024,0,24,38,1
45,3,194772,10,10,2,13,0,4,1,0,0,55,38,0
17,3,95446,5,6,4,7,3,4,1,0,0,15,38,0
53,5,257126,7,8,2,2,0,4,1,0,0,45,38,0
58,3,194733,14,12,2,2,0,4,1,0,0,40,38,1
55,5,98361,8,9,4,2,3,4,1,0,0,35,38,0
44,1,124924,13,11,4,2,1,4,1,0,0,44,38,0
40,5,111971,8,9,2,2,0,4,1,0,0,30,38,0
58,5,130714,12,14,2,3,0,4,1,0,0,50,38,0
38,3,208358,8,9,2,2,0,4,1,0,0,40,38,1
62,3,147627,4,5,4,8,1,2,0,1055,0,22,38,0
31,3,149507,13,11,2,2,0,4,1,3464,0,38,38,0
31,3,164870,6,7,2,2,0,4,1,0,0,40,25,0
30,3,236861,8,9,4,3,1,4,1,0,1876,45,38,0
37,3,220314,8,9,0,0,4,4,0,0,0,40,25,0
38,1,329980,8,9,4,2,1,4,1,0,1876,40,1,0
58,1,318537,7,8,2,4,0,4,1,0,0,40,38,0
30,3,183284,11,13,2,3,0,4,1,0,0,50,38,1
28,3,334368,13,11,4,9,1,4,0,4650,0,40,38,0
46,3,109227,10,10,0,3,4,4,0,0,0,70,38,0
34,3,118551,11,13,4,12,1,4,0,0,0,40,38,0
39,4,163057,10,10,0,2,1,4,1,0,0,99,38,0
61,4,253101,10,10,6,11,1,4,0,0,0,20,38,0
30,5,20098,13,11,0,6,1,4,0,0,0,40,38,0
31,3,196227,8,9,5,7,1,4,0,0,0,40,38,0
21,3,175374,8,9,4,0,3,4,1,0,0,40,38,0
50,3,234037,8,9,2,6,0,4,1,0,0,58,38,0
47,3,341762,8,9,4,0,1,4,1,0,0,33,38,0
20,3,174714,8,9,4,5,3,4,1,0,0,40,38,0
23,3,222835,11,13,4,7,3,4,0,0,0,30,38,0
46,3,251786,1,2,5,7,1,4,0,0,0,40,25,0
20,3,164219,8,9,4,5,3,4,1,0,0,45,38,0
33,3,251120,11,13,2,11,0,4,1,7688,0,50,38,1
30,3,236993,10,10,4,0,4,4,0,0,0,30,38,0
43,1,105896,10,10,0,10,4,4,0,0,0,40,38,0
23,3,211527,10,10,4,5,3,4,1,0,0,60,38,0
34,3,317809,11,13,2,3,0,4,1,0,0,50,38,1
25,3,185287,10,10,4,0,1,4,1,0,0,40,38,0
50,3,31014,8,9,2,9,5,4,0,0,0,40,38,1
44,3,151985,12,14,2,3,5,4,0,0,0,24,38,1
26,3,89389,10,10,0,9,1,4,0,0,0,40,38,0
35,3,406051,15,16,4,9,1,4,0,0,0,80,38,1
48,5,171986,8,9,0,9,1,4,1,0,0,15,38,0
26,3,167848,8,9,4,6,1,2,1,0,0,40,38,0
41,1,213019,12,14,0,9,4,4,0,0,0,40,38,0
25,3,211424,11,13,4,7,3,4,1,0,0,40,38,0
33,3,168981,13,11,4,9,4,4,0,0,0,55,38,0
24,3,122348,11,13,2,3,5,4,0,0,0,40,38,0
31,3,139753,11,13,3,0,1,4,0,0,0,40,38,0
24,1,176178,14,12,4,9,3,4,0,0,0,2,38,0
41,3,145220,4,5,4,8,4,4,0,0,0,40,3,0
38,1,188612,10,10,2,2,0,4,1,0,0,45,38,0
19,3,445728,8,9,4,2,1,4,1,0,0,40,38,0
19,3,318002,8,9,4,0,3,4,1,0,0,40,38,0
24,3,235722,8,9,4,7,1,4,1,0,0,40,38,0
59,3,367984,11,13,2,9,0,4,1,0,0,40,38,0
67,3,212705,12,14,3,3,1,4,1,0,0,55,38,1
49,3,411273,5,6,0,6,1,2,1,0,0,40,38,0
35,3,103986,13,11,2,12,0,4,1,0,0,40,38,1
44,3,203761,10,10,2,3,0,4,1,0,0,45,38,1
58,3,266792,10,10,2,9,0,4,1,99999,0,40,38,1
22,3,116800,14,12,4,10,3,4,1,0,0,60,38,0
21,6,99199,10,10,4,3,3,4,1,0,0,10,38,0
50,3,162327,10,10,2,5,0,4,1,0,0,50,38,0
44,1,100479,14,12,2,9,0,4,1,0,0,48,38,0
36,1,32587,10,10,2,0,0,0,1,0,0,40,38,0
30,0,321990,10,10,2,0,0,4,1,7298,0,48,4,1
52,3,108914,8,9,2,11,0,4,1,0,0,40,38,1
35,5,61343,8,9,2,2,0,4,1,0,0,90,38,0
48,1,81154,13,11,4,10,4,4,1,0,0,48,38,0
23,3,162945,8,9,2,11,0,4,1,0,2377,40,38,0
37,3,225504,12,14,4,11,1,4,1,0,0,50,38,0
44,4,191712,12,14,2,9,0,4,1,0,2415,55,38,1
44,3,176063,8,9,2,13,0,4,1,0,0,50,38,1
36,3,198587,11,13,0,9,1,4,1,0,0,40,38,0
26,6,34965,10,10,2,3,0,4,1,0,0,12,38,0
31,4,467108,11,13,4,9,1,4,1,0,0,45,38,1
23,3,263899,8,9,4,9,3,2,1,0,0,12,8,0
29,3,204984,8,9,2,2,0,4,1,0,0,50,38,0
53,3,217568,8,9,6,2,4,2,0,0,0,40,38,0
52,3,48343,13,11,2,3,0,4,1,0,0,40,38,0
55,3,193130,8,9,2,5,0,4,1,0,1887,40,38,1
31,3,253354,5,6,2,11,0,4,1,0,0,40,38,0
19,3,258026,8,9,4,9,1,4,0,0,0,16,38,0
64,3,211360,8,9,6,9,1,4,0,0,0,30,38,0
55,3,191367,8,9,2,11,0,4,1,0,0,40,38,0
48,3,148995,12,14,2,9,0,4,1,0,0,55,38,1
20,3,123901,8,9,4,2,3,4,0,0,0,40,38,0
50,1,117496,8,9,2,0,5,4,0,7298,0,30,38,1
45,4,32356,11,13,2,3,0,4,1,0,0,51,38,0
17,3,206506,5,6,4,5,2,4,1,0,0,10,7,0
38,3,218729,8,9,0,7,1,4,0,0,0,25,38,0
43,3,52498,8,9,0,3,4,4,0,0,0,40,38,1
22,3,136767,8,9,2,2,0,4,1,0,0,30,38,0
63,3,219540,8,9,0,2,1,4,0,0,0,40,38,0
36,3,114059,11,13,2,3,0,4,1,0,0,45,38,0
56,3,247337,11,13,2,9,0,4,1,0,0,50,38,1
43,6,310969,9,15,2,9,0,2,1,0,0,40,38,0
41,3,171546,11,13,2,12,0,4,1,0,0,45,38,1
41,3,217455,8,9,0,0,4,4,0,0,0,40,38,0
36,3,410489,11,13,0,9,1,4,1,0,0,45,38,0
59,3,146391,15,16,2,9,0,4,1,0,0,50,38,1
46,1,165484,14,12,2,3,0,4,1,0,0,44,38,1
23,3,184271,11,13,4,9,1,4,0,0,0,36,38,0
46,5,231347,10,10,5,9,1,4,1,0,0,20,38,0
53,3,95469,11,13,2,0,0,4,1,0,1902,40,38,1
47,3,244025,8,9,4,6,4,0,1,0,0,56,32,0
46,0,46537,12,14,4,9,1,4,0,0,0,40,38,0
47,3,205730,8,9,2,2,0,4,1,0,0,56,38,1
29,3,383745,8,9,2,6,0,4,1,0,1887,30,38,1
32,3,328199,13,11,0,3,4,4,0,0,0,40,38,0
90,3,84553,8,9,2,6,0,4,1,0,0,40,38,0
63,3,221072,11,13,2,2,0,4,1,0,0,49,38,0
23,3,123983,13,11,4,9,3,1,1,0,0,40,38,0
76,3,191024,11,13,2,9,0,4,1,0,0,30,38,0
23,3,167868,13,11,4,0,1,4,0,0,0,40,38,0
44,3,225879,10,10,2,0,5,3,0,0,0,30,25,1
81,4,247232,5,6,2,3,5,4,0,2936,0,28,38,0
17,3,143791,5,6,4,7,3,2,0,0,0,12,38,0
56,3,177271,13,11,2,12,0,4,1,0,0,40,38,1
58,0,129786,5,6,2,2,0,4,1,0,0,40,38,0
45,3,31339,11,13,2,0,0,4,1,0,0,45,38,1
25,3,236267,8,9,2,5,0,4,1,0,0,40,38,0
36,3,130620,11,13,2,9,5,1,0,0,0,35,29,1
32,3,208180,13,11,2,12,5,4,0,0,0,24,38,1
25,3,292058,8,9,4,7,2,4,1,0,0,30,38,0
29,0,142712,10,10,2,0,0,4,1,0,0,40,38,1
23,3,119665,8,9,4,0,1,4,1,0,0,60,38,0
41,3,116825,12,14,2,9,0,4,1,0,0,55,38,1
48,6,201177,11,13,2,3,0,2,1,0,0,40,38,1
29,3,118337,8,9,2,13,0,4,1,0,0,60,38,0
27,3,173800,12,14,4,9,4,1,1,0,0,20,35,0
55,3,289257,10,10,2,2,0,4,1,0,0,40,38,0
30,3,190912,6,7,2,5,0,1,1,0,1651,40,39,0
45,3,140581,10,10,6,7,4,2,0,0,0,40,38,0
50,3,174102,8,9,0,2,3,4,1,0,0,40,32,0
22,3,316509,8,9,4,2,1,4,1,0,0,50,38,0
80,1,20101,8,9,6,7,4,0,0,0,0,32,38,0
30,3,187279,8,9,2,5,0,4,1,0,0,44,38,0
20,3,259496,10,10,4,11,3,4,0,0,0,20,38,0
29,5,181466,8,9,2,11,0,4,1,0,0,35,38,0
56,3,178202,10,10,2,6,0,4,1,0,0,40,38,0
63,3,188976,11,13,2,0,0,4,1,0,0,40,38,0
20,3,203027,8,9,4,5,3,4,1,0,0,40,38,0
38,6,142022,8,9,2,0,5,2,0,0,0,40,38,0
31,3,119033,8,9,2,2,0,4,1,0,0,40,38,0
21,3,216181,10,10,4,11,3,4,1,0,0,35,38,0
47,3,178341,5,6,2,6,0,4,1,0,0,46,38,1
25,1,244408,11,13,4,12,4,1,0,0,0,40,39,0
31,3,198953,10,10,5,0,4,2,0,0,0,38,38,0
28,3,173110,8,9,4,3,1,4,0,0,0,40,38,0
38,3,66326,8,9,2,13,0,4,1,0,0,99,38,0
30,1,181091,11,13,2,10,0,4,1,0,0,40,38,0
39,4,135500,8,9,2,3,0,4,1,0,1977,40,38,1
27,3,133929,11,13,4,9,4,4,0,0,0,36,38,0
26,3,86483,10,10,4,3,1,4,0,0,0,40,38,0
47,3,167787,8,9,4,0,2,4,0,0,0,40,38,0
27,5,208577,8,9,4,2,1,4,1,0,2258,50,38,0
43,3,216697,10,10,2,10,0,3,1,0,0,32,38,0
32,1,118457,11,13,4,9,1,4,1,0,0,55,38,0
20,3,298635,10,10,4,11,3,1,1,0,0,30,29,0
21,1,212780,7,8,4,5,4,2,0,0,0,20,38,0
32,3,159187,13,11,4,9,1,4,1,0,0,40,38,0
37,3,237995,13,11,0,6,1,2,1,0,0,48,38,0
45,3,160724,8,9,2,2,0,1,1,0,0,40,39,0
37,4,183800,14,12,2,11,0,4,1,0,1887,40,38,1
54,3,185936,4,5,0,9,1,4,0,0,0,15,38,0
24,3,161198,11,13,4,9,1,4,1,0,0,25,38,0
28,3,113635,6,7,4,9,1,4,1,0,0,30,38,0
23,3,214542,10,10,4,4,3,4,1,0,0,40,38,0
54,3,172991,8,9,2,9,0,4,1,0,0,40,38,0
40,3,203761,8,9,2,6,0,4,1,0,0,40,38,1
38,3,161141,10,10,2,2,0,4,1,0,0,48,38,1
71,3,180117,5,6,2,6,0,4,1,0,0,40,38,0
51,3,317396,10,10,0,0,4,4,0,0,0,40,38,0
52,5,237868,10,10,4,0,4,4,1,0,0,5,38,0
30,3,323069,11,13,4,11,1,4,0,0,0,40,38,0
34,3,181091,8,9,2,2,0,4,1,7688,0,40,38,1
38,3,309122,5,6,0,6,1,4,0,0,0,40,38,0
43,0,105936,13,11,4,9,1,4,0,13550,0,40,38,1
43,3,40024,6,7,4,13,1,4,1,0,0,42,38,0
36,0,192443,10,10,4,3,1,2,1,13550,0,40,38,1
24,6,184216,10,10,4,0,3,4,0,0,0,40,38,0
29,3,256211,1,2,4,9,3,1,1,0,0,40,29,0
55,3,205422,5,6,2,7,5,2,0,0,0,40,38,0
51,3,22211,12,14,2,9,0,4,1,0,1902,60,38,1
43,1,196308,8,9,0,3,4,0,0,0,0,40,38,0
28,3,389713,8,9,0,10,1,4,1,0,0,40,38,0
54,3,82566,14,12,2,11,0,4,1,0,0,45,38,0
47,3,199058,10,10,2,9,0,4,1,0,0,40,38,1
47,3,160440,11,13,2,11,0,4,1,0,0,55,38,1
47,3,76034,10,10,2,7,0,4,1,0,0,57,38,1
38,3,188503,10,10,4,0,4,4,0,6497,0,35,38,0
60,5,92845,2,3,2,4,0,4,1,0,0,40,38,0
19,3,29083,8,9,4,11,3,0,0,0,0,25,38,0
22,3,234474,10,10,4,0,3,2,0,0,0,25,38,0
55,1,107308,12,14,2,9,0,4,1,0,0,40,38,1
44,3,111891,10,10,5,11,2,2,0,0,0,35,38,0
53,5,145419,1,2,2,3,0,4,1,7688,0,67,21,1
44,1,193425,12,14,2,9,5,4,0,4386,0,40,38,1
28,0,188278,11,13,4,10,1,4,1,0,0,50,38,0
30,1,303485,10,10,4,13,4,2,0,0,0,40,38,0
39,1,67187,8,9,4,3,3,0,0,0,0,40,38,0
43,6,114508,8,9,0,3,4,4,0,0,0,40,38,0
24,3,204172,11,13,4,11,2,4,0,0,0,40,38,0
27,1,162973,13,11,4,10,1,4,1,0,0,56,38,0
64,5,192695,2,3,2,4,0,4,1,0,0,70,1,0
41,1,89172,10,10,2,4,0,4,1,0,0,40,38,1
28,3,163320,8,9,4,13,3,4,1,0,0,40,38,0
61,3,128230,8,9,2,9,0,4,1,0,0,30,38,0
27,3,246440,6,7,0,6,4,4,0,0,0,40,38,0
49,3,50567,10,10,0,0,1,4,0,0,0,32,38,0
20,3,117476,10,10,2,2,0,4,1,0,0,40,38,0
41,3,315834,11,13,4,9,1,4,0,0,1876,40,38,0
28,1,214881,8,9,2,2,0,4,1,0,0,40,38,0
36,3,195516,8,9,0,6,1,4,1,0,0,40,38,0
44,5,218653,11,13,0,2,3,4,1,0,0,40,38,0
51,3,87205,11,13,2,0,5,4,0,7688,0,20,38,1
40,3,164647,10,10,0,9,4,2,0,0,0,38,38,0
19,3,129151,8,9,4,2,1,4,0,0,0,40,38,0
54,3,319697,10,10,2,9,5,4,0,0,0,40,38,0
55,5,193374,8,9,0,2,1,4,1,0,0,40,38,0
57,3,167864,13,11,6,9,1,4,0,0,0,40,38,0
29,3,197932,10,10,5,8,1,4,0,0,0,30,12,0
51,3,102904,8,9,0,11,4,4,0,0,0,43,38,0
44,3,216907,8,9,0,7,1,4,1,0,0,37,38,0
35,1,331395,13,11,2,10,0,4,1,0,0,42,38,0
40,3,171424,8,9,0,13,1,4,1,0,0,40,38,0
46,3,35406,3,4,5,7,1,4,0,0,0,32,38,0
25,3,238964,10,10,2,2,0,4,1,0,0,60,38,1
33,3,213002,11,13,4,9,1,4,1,0,1408,36,38,0
32,3,27882,10,10,4,6,2,4,0,0,2205,40,14,0
22,3,340543,8,9,4,12,1,4,0,0,0,40,38,0
39,3,70240,10,10,2,11,5,1,0,0,0,40,29,0
18,5,87169,8,9,4,4,3,1,1,0,0,40,38,0
43,3,253759,8,9,0,0,4,2,0,0,0,45,38,0
46,3,194431,8,9,4,12,2,4,1,0,0,40,38,0
63,3,137843,10,10,2,11,0,4,1,7298,0,48,38,1
40,3,170649,10,10,2,9,0,4,1,0,0,8,38,0
59,3,182460,11,13,2,3,0,4,1,0,0,60,38,1
40,1,26929,12,14,4,9,1,4,0,0,0,40,38,0
23,3,399022,8,9,4,7,3,4,1,0,0,35,38,0
64,3,50171,8,9,2,9,0,4,1,0,0,10,38,0
36,3,218490,13,11,2,11,0,4,1,0,0,60,38,0
48,3,164423,8,9,0,6,4,4,0,0,0,40,38,0
43,3,124436,10,10,2,9,5,4,0,0,0,40,38,1
18,3,60981,5,6,4,7,3,4,0,0,0,30,38,0
17,3,70868,6,7,4,2,3,4,1,0,0,16,38,0
36,3,150601,9,15,2,9,0,4,1,0,0,50,38,0
53,3,228500,8,9,2,6,0,4,1,0,0,40,38,1
36,6,76767,10,10,0,3,1,4,0,0,0,39,38,0
20,3,218178,8,9,4,5,1,4,1,0,0,40,38,0
22,3,615367,11,13,4,11,1,4,0,0,0,60,38,0
34,3,150324,11,13,2,9,0,4,1,0,0,40,38,1
39,3,51264,6,7,0,7,3,4,1,0,0,40,38,0
57,3,197642,10,10,6,7,1,4,0,0,0,40,38,0
30,3,229895,5,6,0,7,4,4,0,0,0,40,38,0
37,3,167415,9,15,2,9,0,4,1,0,0,60,38,1
51,3,166934,8,9,2,6,0,4,1,0,0,40,38,1
38,3,305597,8,9,4,13,4,4,1,0,0,40,38,0
34,3,301591,8,9,4,3,4,4,0,0,0,35,38,0
47,0,229646,8,9,3,0,1,2,0,0,0,40,32,0
28,5,51461,8,9,2,4,0,4,1,0,0,40,38,0
25,3,206600,5,6,4,7,1,4,1,0,0,24,26,0
25,3,176836,10,10,4,3,1,4,0,0,0,60,38,0
50,3,204447,12,14,2,3,0,4,1,15024,0,65,38,1
50,3,33304,8,9,2,2,0,4,1,0,0,40,38,1
43,3,174051,11,13,2,2,0,4,1,0,0,48,38,0
27,3,38918,8,9,4,13,1,4,1,0,1876,75,38,0
32,3,170017,8,9,2,2,0,4,1,0,0,50,38,0
44,3,98466,5,6,4,4,4,4,1,0,0,35,38,0
19,3,188864,8,9,4,11,4,2,0,0,0,20,38,0
53,4,137815,10,10,6,3,1,4,1,0,0,40,38,1
21,3,43475,8,9,4,10,1,4,1,0,0,40,38,0
26,3,557236,8,9,4,13,1,4,1,0,0,40,38,0
68,3,32779,8,9,2,13,0,4,1,0,419,12,38,0
31,3,161765,10,10,2,11,0,4,1,0,2051,57,38,0
32,3,207668,11,13,4,3,2,4,1,0,2444,50,38,1
33,3,171215,12,14,4,0,3,4,1,0,0,40,38,0
49,3,52590,8,9,4,9,1,2,1,0,0,40,38,0
24,3,183751,6,7,2,2,0,4,1,0,0,65,38,0
30,3,149507,8,9,2,11,0,4,1,0,0,42,38,0
49,3,98092,8,9,2,2,0,4,1,0,0,40,38,1
18,3,123714,6,7,4,5,1,2,1,0,0,40,38,0
30,6,190385,10,10,4,0,1,4,0,0,0,37,38,0
51,3,334273,8,9,2,2,0,4,1,0,0,40,38,0
52,3,343440,10,10,2,9,0,4,1,0,0,40,38,0
52,3,208302,8,9,0,7,2,4,1,0,0,30,38,0
23,1,280164,8,9,4,7,3,2,1,0,0,32,38,0
23,5,174714,5,6,4,2,1,4,1,0,0,60,38,0
36,3,184655,8,9,2,6,0,4,1,0,0,48,38,0
19,3,140459,6,7,4,2,2,4,1,0,0,25,38,0
53,5,108815,8,9,2,2,0,4,1,0,0,60,38,0
17,3,152652,6,7,4,5,3,4,1,0,0,25,38,0
69,3,269499,8,9,6,5,1,4,0,0,0,8,38,0
46,1,33373,11,13,0,9,4,4,0,0,0,40,38,0
33,3,243674,8,9,5,12,1,4,1,0,0,46,38,0
40,3,225432,10,10,2,6,0,4,1,0,0,45,38,0
56,3,215839,10,10,2,13,0,4,1,0,0,60,38,0
29,1,195520,12,14,2,9,0,4,1,0,0,40,38,0
41,3,70092,10,10,0,0,4,4,0,0,0,38,38,0
22,3,189888,8,9,2,11,0,4,1,0,0,45,38,0
28,3,64307,3,4,2,2,0,4,1,0,0,40,38,0
31,3,94235,11,13,2,2,0,4,1,0,0,46,38,0
35,3,62333,11,13,4,9,1,4,0,0,0,40,38,0
38,3,260997,10,10,2,6,0,2,1,0,0,40,38,0
17,3,146268,5,6,4,7,3,4,0,0,0,10,38,0
39,3,147258,5,6,2,2,0,4,1,0,0,40,38,0
27,5,207948,10,10,4,7,1,2,1,0,0,40,38,0
50,3,180607,8,9,4,0,3,4,0,0,0,40,38,0
56,1,104996,8,9,2,13,0,4,1,0,0,40,38,0
80,5,562336,8,9,2,4,0,4,1,0,0,20,38,0
38,5,334366,10,10,2,4,5,4,0,0,0,15,38,0
52,6,142757,8,9,2,10,0,2,1,0,0,40,38,1
26,1,220656,11,13,4,9,3,2,1,0,0,38,8,0
43,3,96483,8,9,0,7,3,1,0,0,0,40,34,0
45,3,51744,11,13,4,3,1,4,0,0,0,42,38,0
41,4,114967,13,11,2,3,0,2,1,0,0,40,38,1
30,3,393965,14,12,0,0,1,4,0,0,0,25,38,0
24,3,41838,10,10,2,2,0,4,1,2407,0,40,38,0
43,1,143046,10,10,0,7,4,4,0,0,0,20,38,0
44,3,209174,11,13,2,3,0,4,1,0,0,70,38,1
54,3,183248,8,9,0,13,1,2,1,0,0,40,38,0
23,3,102942,11,13,4,9,3,4,0,0,2258,40,38,1
33,5,427474,8,9,2,11,0,4,1,0,0,60,38,1
18,3,338632,6,7,4,7,3,4,1,0,0,16,38,0
38,3,89559,10,10,5,9,4,4,0,0,0,40,10,0
41,5,32533,13,11,2,4,0,4,1,0,0,45,38,0
22,3,255969,7,8,4,9,1,4,1,0,0,48,38,0
66,4,112376,3,4,2,2,0,4,1,0,0,40,38,1
70,3,346053,8,9,2,9,0,4,1,0,0,40,38,0
58,5,147653,5,6,2,2,5,4,0,0,1977,35,38,1
60,5,44915,12,14,0,9,4,4,0,0,0,10,38,0
24,1,111450,5,6,4,2,4,2,1,0,0,65,13,0
61,3,171429,6,7,0,7,4,4,0,0,0,36,38,0
35,1,190964,11,13,2,2,0,4,1,0,0,40,38,0
19,3,109005,10,10,4,9,3,4,0,0,0,40,38,0
